,Emotion,Emotion intensity,Gender,Path
761,3,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-03-02-01-02-08.wav
762,0,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-08-01-02-02-08.wav
763,2,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-02-02-02-02-08.wav
764,7,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-07-02-02-02-08.wav
765,0,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-08-01-01-02-08.wav
766,0,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-08-02-01-02-08.wav
767,5,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-05-02-01-01-08.wav
768,0,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-08-02-01-01-08.wav
769,7,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-07-02-01-02-08.wav
770,4,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-04-01-02-02-08.wav
771,0,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-08-02-02-01-08.wav
772,6,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-06-02-02-02-08.wav
773,0,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-08-01-01-01-08.wav
774,3,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-03-02-02-01-08.wav
775,4,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-04-01-01-02-08.wav
776,6,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-06-01-02-01-08.wav
777,4,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-04-02-02-02-08.wav
778,5,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-05-02-02-01-08.wav
779,0,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-08-01-02-01-08.wav
780,2,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-02-02-01-02-07.wav
781,6,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-06-01-02-02-07.wav
782,5,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-05-01-01-01-07.wav
783,7,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-07-01-02-02-07.wav
784,3,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-03-02-01-02-07.wav
785,4,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-04-01-02-02-07.wav
786,0,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-08-01-01-02-07.wav
787,2,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-02-01-02-02-07.wav
788,7,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-07-02-01-02-07.wav
789,2,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-02-01-01-01-07.wav
790,0,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-08-01-02-01-07.wav
791,4,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-04-02-01-01-07.wav
792,7,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-07-01-01-01-07.wav
793,5,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-05-01-02-02-07.wav
794,0,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-08-02-01-02-07.wav
795,3,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-03-02-01-01-07.wav
796,6,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-06-02-01-01-07.wav
797,6,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-06-01-02-01-07.wav
798,4,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-04-02-02-02-07.wav
799,5,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-05-02-02-01-07.wav
800,7,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-07-01-01-02-07.wav
801,3,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-03-02-02-01-07.wav
802,2,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-02-02-01-01-07.wav
803,3,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-03-01-02-01-07.wav
804,2,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-02-01-01-02-07.wav
805,4,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-04-01-02-01-07.wav
806,3,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-03-01-01-02-07.wav
807,4,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-04-01-01-01-07.wav
808,5,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-05-02-01-02-07.wav
809,5,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-05-02-01-01-07.wav
810,7,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-07-01-02-01-07.wav
811,7,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-07-02-02-02-07.wav
812,6,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-06-01-01-01-07.wav
813,1,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-01-01-02-02-07.wav
814,3,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-03-02-02-02-07.wav
815,7,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-07-02-02-01-07.wav
816,4,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-04-02-01-02-07.wav
817,0,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-08-02-02-01-07.wav
818,1,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-01-01-01-01-07.wav
819,0,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-08-01-01-01-07.wav
820,5,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-05-01-02-01-07.wav
821,5,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-05-02-02-02-07.wav
822,2,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-02-02-02-01-07.wav
823,6,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-06-01-01-02-07.wav
824,2,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-02-02-02-02-07.wav
825,3,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-03-01-02-02-07.wav
826,0,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-08-01-02-02-07.wav
827,3,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-03-01-01-01-07.wav
828,0,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-08-02-01-01-07.wav
829,4,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-04-01-01-02-07.wav
830,6,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-06-02-02-02-07.wav
831,2,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-02-01-02-01-07.wav
832,1,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-01-01-01-02-07.wav
833,5,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-05-01-01-02-07.wav
834,1,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-01-01-02-01-07.wav
835,6,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-06-02-02-01-07.wav
836,0,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-08-02-02-02-07.wav
837,4,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-04-02-02-01-07.wav
838,7,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-07-02-01-01-07.wav
839,6,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_07/03-01-06-02-01-02-07.wav
840,4,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-04-01-02-02-22.wav
841,3,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-03-01-01-02-22.wav
842,4,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-04-02-01-01-22.wav
843,5,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-05-02-02-02-22.wav
844,6,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-06-01-02-01-22.wav
845,3,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-03-01-01-01-22.wav
846,7,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-07-02-01-01-22.wav
847,6,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-06-01-01-01-22.wav
848,2,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-02-01-02-02-22.wav
849,0,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-08-01-01-01-22.wav
850,1,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-01-01-01-02-22.wav
851,0,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-08-01-02-01-22.wav
852,4,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-04-01-02-01-22.wav
853,6,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-06-01-02-02-22.wav
854,2,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-02-02-01-01-22.wav
855,0,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-08-02-01-01-22.wav
856,0,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-08-01-01-02-22.wav
857,6,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-06-02-02-01-22.wav
858,4,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-04-02-02-02-22.wav
859,4,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-04-02-02-01-22.wav
860,5,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-05-02-02-01-22.wav
861,6,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-06-02-01-01-22.wav
862,2,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-02-01-01-02-22.wav
863,5,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-05-01-01-02-22.wav
864,7,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-07-01-02-01-22.wav
865,6,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-06-02-02-02-22.wav
866,5,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-05-01-02-01-22.wav
867,5,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-05-02-01-01-22.wav
868,6,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-06-02-01-02-22.wav
869,7,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-07-02-02-01-22.wav
870,6,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-06-01-01-02-22.wav
871,3,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-03-02-01-01-22.wav
872,4,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-04-01-01-01-22.wav
873,3,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-03-01-02-02-22.wav
874,3,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-03-02-01-02-22.wav
875,7,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-07-01-01-02-22.wav
876,5,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-05-01-01-01-22.wav
877,1,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-01-01-02-01-22.wav
878,0,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-08-01-02-02-22.wav
879,3,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-03-02-02-02-22.wav
880,3,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-03-02-02-01-22.wav
881,2,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-02-02-02-02-22.wav
882,1,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-01-01-02-02-22.wav
883,4,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-04-02-01-02-22.wav
884,0,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-08-02-02-02-22.wav
885,2,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-02-02-02-01-22.wav
886,2,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-02-01-02-01-22.wav
887,5,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-05-02-01-02-22.wav
888,7,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-07-01-01-01-22.wav
889,4,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-04-01-01-02-22.wav
890,7,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-07-02-02-02-22.wav
891,7,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-07-02-01-02-22.wav
892,0,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-08-02-01-02-22.wav
893,3,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-03-01-02-01-22.wav
894,5,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-05-01-02-02-22.wav
895,0,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-08-02-02-01-22.wav
896,7,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-07-01-02-02-22.wav
897,1,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-01-01-01-01-22.wav
898,2,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-02-01-01-01-22.wav
899,2,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_22/03-01-02-02-01-02-22.wav
900,6,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-06-02-01-01-04.wav
901,2,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-02-01-02-02-04.wav
902,3,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-03-01-01-01-04.wav
903,1,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-01-01-02-02-04.wav
904,2,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-02-01-01-01-04.wav
905,3,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-03-01-02-01-04.wav
906,3,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-03-02-01-02-04.wav
907,5,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-05-02-01-02-04.wav
908,0,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-08-01-01-02-04.wav
909,0,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-08-02-02-02-04.wav
910,0,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-08-02-02-01-04.wav
911,6,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-06-02-02-01-04.wav
912,7,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-07-02-01-01-04.wav
913,4,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-04-01-02-02-04.wav
914,2,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-02-02-01-01-04.wav
915,2,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-02-02-02-02-04.wav
916,7,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-07-01-01-01-04.wav
917,7,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-07-01-02-02-04.wav
918,4,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-04-02-01-01-04.wav
919,4,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-04-01-02-01-04.wav
920,5,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-05-01-02-02-04.wav
921,3,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-03-02-02-01-04.wav
922,2,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-02-01-02-01-04.wav
923,6,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-06-02-01-02-04.wav
924,7,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-07-01-02-01-04.wav
925,3,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-03-01-02-02-04.wav
926,0,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-08-02-01-01-04.wav
927,5,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-05-02-02-01-04.wav
928,4,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-04-01-01-02-04.wav
929,1,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-01-01-02-01-04.wav
930,7,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-07-02-01-02-04.wav
931,3,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-03-01-01-02-04.wav
932,5,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-05-01-02-01-04.wav
933,5,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-05-02-01-01-04.wav
934,4,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-04-02-02-01-04.wav
935,3,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-03-02-01-01-04.wav
936,0,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-08-01-02-02-04.wav
937,6,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-06-02-02-02-04.wav
938,6,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-06-01-01-01-04.wav
939,5,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-05-01-01-02-04.wav
940,4,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-04-01-01-01-04.wav
941,7,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-07-01-01-02-04.wav
942,7,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-07-02-02-01-04.wav
943,4,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-04-02-01-02-04.wav
944,2,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-02-02-02-01-04.wav
945,0,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-08-01-01-01-04.wav
946,5,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-05-02-02-02-04.wav
947,3,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-03-02-02-02-04.wav
948,1,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-01-01-01-01-04.wav
949,6,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-06-01-01-02-04.wav
950,2,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-02-01-01-02-04.wav
951,4,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-04-02-02-02-04.wav
952,1,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-01-01-01-02-04.wav
953,0,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-08-01-02-01-04.wav
954,0,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-08-02-01-02-04.wav
955,6,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-06-01-02-01-04.wav
956,6,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-06-01-02-02-04.wav
957,5,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-05-01-01-01-04.wav
958,2,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-02-02-01-02-04.wav
959,7,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_04/03-01-07-02-02-02-04.wav
960,5,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-05-02-02-02-03.wav
961,5,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-05-01-01-01-03.wav
962,0,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-08-02-01-02-03.wav
963,3,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-03-01-01-01-03.wav
964,2,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-02-01-01-01-03.wav
965,6,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-06-01-01-01-03.wav
966,5,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-05-02-01-02-03.wav
967,7,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-07-02-01-01-03.wav
968,7,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-07-02-01-02-03.wav
969,1,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-01-01-02-01-03.wav
970,7,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-07-01-02-01-03.wav
971,7,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-07-02-02-01-03.wav
972,2,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-02-01-01-02-03.wav
973,4,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-04-01-02-01-03.wav
974,3,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-03-02-01-01-03.wav
975,7,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-07-01-01-01-03.wav
976,5,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-05-01-02-01-03.wav
977,4,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-04-02-02-02-03.wav
978,7,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-07-02-02-02-03.wav
979,6,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-06-01-02-01-03.wav
980,2,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-02-02-01-02-03.wav
981,6,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-06-02-01-02-03.wav
982,4,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-04-02-02-01-03.wav
983,6,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-06-01-01-02-03.wav
984,5,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-05-01-02-02-03.wav
985,3,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-03-02-02-02-03.wav
986,3,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-03-01-01-02-03.wav
987,2,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-02-01-02-01-03.wav
988,0,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-08-02-01-01-03.wav
989,0,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-08-01-01-01-03.wav
990,0,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-08-02-02-01-03.wav
991,1,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-01-01-01-02-03.wav
992,3,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-03-02-01-02-03.wav
993,3,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-03-01-02-01-03.wav
994,0,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-08-01-02-01-03.wav
995,3,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-03-02-02-01-03.wav
996,4,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-04-01-01-01-03.wav
997,4,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-04-01-01-02-03.wav
998,0,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-08-01-02-02-03.wav
999,5,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-05-02-02-01-03.wav
1000,0,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-08-02-02-02-03.wav
1001,5,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-05-01-01-02-03.wav
1002,2,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-02-01-02-02-03.wav
1003,3,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-03-01-02-02-03.wav
1004,6,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-06-02-01-01-03.wav
1005,6,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-06-02-02-02-03.wav
1006,1,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-01-01-01-01-03.wav
1007,1,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-01-01-02-02-03.wav
1008,2,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-02-02-02-02-03.wav
1009,5,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-05-02-01-01-03.wav
1010,4,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-04-02-01-02-03.wav
1011,0,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-08-01-01-02-03.wav
1012,2,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-02-02-02-01-03.wav
1013,7,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_03/03-01-07-01-01-02-03.wav
